indicator_id,msoa_code,value,period,lad
93268,E02000094,12.044954445854,2019,E09000005
93268,E02000095,11.1608622231052,2019,E09000005
93268,E02000096,7.5308745348219,2019,E09000005
93268,E02000097,12.0770923641214,2019,E09000005
93268,E02000098,14.4627747747748,2019,E09000005
93268,E02000099,12.1968318166498,2019,E09000005
93268,E02000100,6.35747448693507,2019,E09000005
93268,E02000101,18.4896149843913,2019,E09000005
93268,E02000102,19.3874665306643,2019,E09000005
93268,E02000103,19.8367562703858,2019,E09000005
93268,E02000104,13.4885906040268,2019,E09000005
93268,E02000105,13.4887654195127,2019,E09000005
93268,E02000106,17.978953681491,2019,E09000005
93268,E02000107,14.4356734909059,2019,E09000005
93268,E02000108,12.2594336765597,2019,E09000005
93268,E02000110,12.9636299100805,2019,E09000005
93268,E02000111,12.7495430809399,2019,E09000005
93268,E02000112,12.5727083333333,2019,E09000005
93268,E02000113,28.4995087792642,2019,E09000005
93268,E02000114,15.4440912531084,2019,E09000005
93268,E02000115,14.7744322861513,2019,E09000005
93268,E02000116,21.3161662817552,2019,E09000005
93268,E02000117,25.9704244673983,2019,E09000005
93268,E02000118,11.9221125275568,2019,E09000005
93268,E02000119,25.9967312044255,2019,E09000005
93268,E02000120,15.5479799059427,2019,E09000005
93268,E02000121,12.7083570098952,2019,E09000005
93268,E02000122,11.7270517479013,2019,E09000005
93268,E02000123,21.0478669605809,2019,E09000005
93268,E02000124,12.3234742247679,2019,E09000005
93268,E02000125,12.0668425925926,2019,E09000005
93268,E02000126,28.4839216212589,2019,E09000005
93094,E02000093,12.0922711571675,2019,E09000005
93094,E02000094,14.6258525852585,2019,E09000005
93094,E02000095,9.51850949829518,2019,E09000005
93094,E02000096,7.59539274924471,2019,E09000005
93094,E02000097,12.3232509205681,2019,E09000005
93094,E02000098,14.8795392210642,2019,E09000005
93094,E02000099,15.7009935419772,2019,E09000005
93094,E02000100,8.35746606334842,2019,E09000005
93094,E02000101,20.3195187165775,2019,E09000005
93094,E02000102,21.8563855421687,2019,E09000005
93094,E02000103,24.3512996566945,2019,E09000005
93094,E02000104,14.2523066004258,2019,E09000005
93094,E02000105,15.2853544776119,2019,E09000005
93094,E02000106,22.2769014084507,2019,E09000005
93094,E02000107,18.0867867867868,2019,E09000005
93094,E02000108,12.2412894375857,2019,E09000005
93094,E02000110,15.8724719101124,2019,E09000005
93094,E02000111,12.8128768303187,2019,E09000005
93094,E02000112,15.6928952991453,2019,E09000005
93094,E02000113,30.5255206361227,2019,E09000005
93094,E02000114,20.8561776061776,2019,E09000005
93094,E02000115,20.1936521022259,2019,E09000005
93094,E02000116,24.1309734513274,2019,E09000005
93094,E02000117,27.4082826990726,2019,E09000005
93094,E02000118,11.9769230769231,2019,E09000005
93094,E02000119,24.1707360861759,2019,E09000005
93094,E02000120,20.7503891050584,2019,E09000005
93094,E02000121,14.1456501403181,2019,E09000005
93094,E02000122,13.2643765903308,2019,E09000005
93094,E02000123,23.6005419281232,2019,E09000005
93094,E02000124,14.3317086234601,2019,E09000005
93094,E02000125,15.005297679112,2019,E09000005
93094,E02000126,32.6825396825397,2019,E09000005
93279,E02000093,23.4058270676692,2019,E09000005
93279,E02000094,20.7018617021277,2019,E09000005
93279,E02000095,22.8336945812808,2019,E09000005
93279,E02000096,14.0078947368421,2019,E09000005
93279,E02000097,20.8921523369879,2019,E09000005
93279,E02000098,26.6298988621997,2019,E09000005
